"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 19 11:19:30 GMT 2024","Fri Jan 19 11:19:43 GMT 2024","12625","","modules/nested-accordion/nested-accordion-style.test.ts","Nested Accordion Style Tests @nested-accordion","","","Header style tests - Text Stroke and Shadow",""
"passed","Fri Jan 19 11:18:17 GMT 2024","Fri Jan 19 11:18:22 GMT 2024","5118","","modules/nested-accordion/nested-accordion-content.test.ts","Nested Accordion Content Tests @nested-accordion","","","Nested Accordion animation",""
"passed","Fri Jan 19 11:22:04 GMT 2024","Fri Jan 19 11:22:22 GMT 2024","17979","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""code-block-for-elementor"" plugin: @pluginTester2_sections",""
"passed","Fri Jan 19 11:17:50 GMT 2024","Fri Jan 19 11:17:57 GMT 2024","6304","","assets/dev/js/editor/document/elements/copy-paste-style.test.ts","","","","A page can be saved successfully after copy-paste style",""
"passed","Fri Jan 19 11:20:11 GMT 2024","Fri Jan 19 11:20:30 GMT 2024","18184","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""exclusive-addons-for-elementor"" plugin: @pluginTester1_containers",""
"passed","Fri Jan 19 11:18:27 GMT 2024","Fri Jan 19 11:18:33 GMT 2024","5560","","container-grid.test.ts","Container Grid tests @container","","","Test grid auto flow on different breakpoints",""
"passed","Fri Jan 19 11:19:21 GMT 2024","Fri Jan 19 11:19:30 GMT 2024","9166","","modules/styleguide/styleguide.test.ts","Styleguide Preview tests @styleguide_image_link","","","Disabling Styleguide Preview user preference disables Styleguide Preview at Global Colors and Global Typography",""
"passed","Fri Jan 19 11:18:27 GMT 2024","Fri Jan 19 11:18:31 GMT 2024","3992","","assets/dev/js/editor/introduction-tooltips/global-font-introduction.test.ts","Global font introduction tests","","","Check if globals introduction tooltip is not being triggered twice",""
"passed","Fri Jan 19 11:21:13 GMT 2024","Fri Jan 19 11:21:30 GMT 2024","17192","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""jetgridbuilder"" plugin: @pluginTester2_sections",""
"passed","Fri Jan 19 11:19:45 GMT 2024","Fri Jan 19 11:20:00 GMT 2024","14545","","container.test.ts","Container tests @container","","","Widget display inside container flex wrap",""
"passed","Fri Jan 19 11:18:02 GMT 2024","Fri Jan 19 11:18:10 GMT 2024","7837","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Accessibility on the Front End",""
